URL,Zip code,City,Type of property,Subtype of property,Price,Type of sale,Number of rooms,Living Area,Fully equipped kitchen,Furnished,Open fire,Terrace,Terrace area,Garden,Garden area,Surface of the land,Number of facades,Swimming pool,State of the building
https://immovlan.be/en/detail/chalet/for-sale/5630/cerfontaine/vbd85268,5630,Cerfontaine,Apartment,chalet,240000,for sale,3,86,,0,,0,,1,,4363,4,,
https://immovlan.be/en/detail/apartment/for-sale/4000/rocourt/vwd14834,4000,Rocourt,Apartment,apartment,344000,for sale,3,140,3,,,1,16,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd93462,1160,Oudergem,Apartment,apartment,335000,for sale,2,90,,0,,1,10,1,,,,0,0
https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbu49115,8300,Knokke,Apartment,apartment,540000,for sale,2,74,,1,,1,,0,,,,,0
https://immovlan.be/en/detail/residence/for-sale/1080/sint-jans-molenbeek/vbd55519,1080,Sint-Jans-Molenbeek,House,residence,590000,for sale,4,220,,0,1,1,15,1,,266,,,0
https://immovlan.be/en/detail/apartment/for-sale/8620/nieuwpoort/rbv37180,8620,Nieuwpoort,Apartment,apartment,745000,for sale,2,90,,1,,1,,1,,,,,2
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd48362,1050,Elsene,Apartment,apartment,350000,for sale,2,102,3,0,,1,1,0,,,2,0,1
https://immovlan.be/en/detail/residence/for-sale/1040/etterbeek/vbc71731,1040,Etterbeek,House,residence,365000,for sale,2,90,2,0,,,,,,40,2,0,1
https://immovlan.be/en/detail/apartment/for-sale/1470/genappe/vbd49677,1470,Genappe,Apartment,apartment,345000,for sale,2,101,2,,,1,14,1,,,3,0,2
https://immovlan.be/en/detail/residence/for-sale/9400/ninove/rbv22758,9400,Ninove,House,residence,469000,for sale,6,245,2,,,1,32,1,90,277,2,,3
https://immovlan.be/en/detail/residence/for-sale/6141/forchies-la-marche/vbd61011,6141,Forchies-la-Marche,House,residence,399000,for sale,3,210,,,,1,30,1,,,3,,4
https://immovlan.be/en/detail/apartment/for-sale/9920/lievegem/rbv33929,9920,Lievegem,Apartment,apartment,299500,for sale,4,134,,,,1,,0,,,2,,0
https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd22756,1140,Evere,Apartment,apartment,259000,for sale,2,89,,,,1,12,0,,,4,,
https://immovlan.be/en/detail/residence/for-sale/5570/beauraing/vbd91834,5570,Beauraing,House,residence,155000,for sale,3,200,,0,,0,,1,269,526,4,0,0
https://immovlan.be/en/detail/residence/for-sale/8370/blankenberge/rbv39219,8370,Blankenberge,House,residence,498000,for sale,3,253,,,,1,,1,,616,,,2
https://immovlan.be/en/detail/residence/for-sale/3582/koersel/rbv36695,3582,Koersel,House,residence,185000,for sale,3,150,3,0,,1,15,0,,198,3,,0
https://immovlan.be/en/detail/duplex/for-sale/1080/sint-jans-molenbeek/rbv12390,1080,Sint-Jans-Molenbeek,Apartment,duplex,269000,for sale,3,103,,0,,1,,0,,,2,,
https://immovlan.be/en/detail/residence/for-sale/6900/marche-en-famenne/vbd19362,6900,Marche-en-Famenne,House,residence,525000,for sale,7,250,,0,0,1,48,1,,,,,1
https://immovlan.be/en/detail/residence/for-sale/1390/grez-doiceau/vbd82938,1390,Grez-Doiceau,House,residence,365000,for sale,3,150,,0,,1,12,1,1000,8230,4,0,0
https://immovlan.be/en/detail/apartment/for-sale/1090/jette/vbd59085,1090,Jette,Apartment,apartment,215000,for sale,2,77,2,,,1,2,0,,,3,0,0
https://immovlan.be/en/detail/residence/for-sale/5670/mazee/vbd84663,5670,Mazée,House,residence,1100,for sale,3,255,,,,0,,1,169,374,3,,
https://immovlan.be/en/detail/residence/for-sale/9630/beerlegem/vbd82774,9630,Beerlegem,House,residence,550413,for sale,3,190,,,,,,,,1376,4,,4
https://immovlan.be/en/detail/residence/for-sale/3650/dilsen-stokkem/rbv25124,3650,Dilsen-Stokkem,House,residence,315000,for sale,3,164,,0,,1,,1,,1315,2,,
https://immovlan.be/en/detail/apartment/for-sale/8620/nieuwpoort/rbv24511,8620,Nieuwpoort,Apartment,apartment,320000,for sale,2,73,,,,1,12,0,,,,1,4
https://immovlan.be/en/detail/residence/for-sale/4040/herstal/vbd85840,4040,Herstal,House,residence,380000,for sale,5,249,,,,1,37,0,,228,3,,
https://immovlan.be/en/detail/residence/for-sale/2160/wommelgem/vbd87211,2160,Wommelgem,House,residence,596394,for sale,4,207,,,,,,,,877,3,,4
https://immovlan.be/en/detail/residence/for-sale/9180/moerbeke-waas/rbv34385,9180,Moerbeke-Waas,House,residence,298000,for sale,3,140,,0,,1,,0,,128,2,,1
https://immovlan.be/en/detail/apartment/for-sale/9100/sint-niklaas/rbv30410,9100,Sint-Niklaas,Apartment,apartment,295000,for sale,2,92,,,,1,25,1,,,,,4
https://immovlan.be/en/detail/residence/for-sale/3581/beverlo/rbv08263,3581,Beverlo,House,residence,339000,for sale,3,,,0,,0,,1,,,4,,0
https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vbd61703,1030,Schaarbeek,Apartment,apartment,445000,for sale,4,231,3,0,,1,13,,,,4,0,0
https://immovlan.be/en/detail/master-house/for-sale/9600/ronse/rbv06902,9600,Ronse,House,master-house,565250,for sale,5,500,1,,,1,,1,40,260,2,0,0
https://immovlan.be/en/detail/residence/for-sale/7780/comines/vbd91687,7780,Comines,House,residence,265000,for sale,4,192,,0,,1,,1,,454,2,,1
https://immovlan.be/en/detail/apartment/for-sale/1350/orp-jauche/vbd57492,1350,Orp-Jauche,Apartment,apartment,285800,for sale,2,113,2,0,,1,,1,65,,2,0,4
https://immovlan.be/en/detail/residence/for-sale/6141/forchies-la-marche/vbd93474,6141,Forchies-la-Marche,House,residence,199000,for sale,3,117,3,0,,1,,1,210,270,2,,1
https://immovlan.be/en/detail/residence/for-sale/1982/elewijt/rbv03421,1982,Elewijt,House,residence,598000,for sale,5,228,,,,1,,1,,657,4,,
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd89146,1050,Elsene,Apartment,apartment,1290000,for sale,3,221,,,1,1,,0,,,2,,2
https://immovlan.be/en/detail/residence/for-sale/2800/mechelen/rbv37549,2800,Mechelen,House,residence,337000,for sale,3,140,2,,,1,,1,,135,2,,3
https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd87912,1180,Ukkel,Apartment,apartment,595000,for sale,3,160,,0,,1,35,0,,,2,0,2
https://immovlan.be/en/detail/residence/for-sale/6830/bouillon/vbd19909,6830,Bouillon,House,residence,140000,for sale,3,209,,,,1,,1,520,520,2,,2
https://immovlan.be/en/detail/residence/for-sale/4000/liege/vbd91739,4000,Liege,House,residence,99000,for sale,3,91,,0,,1,9,1,,62,2,0,0
https://immovlan.be/en/detail/residence/for-sale/8900/ieper/rbv27697,8900,Ieper,House,residence,,for sale,3,145,,,,1,,1,,338,3,,0
https://immovlan.be/en/detail/residence/for-sale/8870/izegem/rbu36742,8870,Izegem,House,residence,370000,for sale,3,157,,,,1,30,1,,446,,,1
https://immovlan.be/en/detail/residence/for-sale/1933/sterrebeek/rbv15060,1933,Sterrebeek,House,residence,640167,for sale,4,,,,,,,1,,555,3,,4
https://immovlan.be/en/detail/ground-floor/for-sale/1000/brussels/vbc43753,1000,Brussels,Apartment,ground-floor,407000,for sale,2,107,2,,,1,10,0,,,4,0,4
https://immovlan.be/en/detail/duplex/for-sale/8300/knokke/rbv09295,8300,Knokke,Apartment,duplex,549000,for sale,2,114,,,,1,,0,,,,,3
https://immovlan.be/en/detail/residence/for-sale/5370/havelange/vbd55762,5370,Havelange,House,residence,374872,for sale,3,147,,,,,,1,,1940,4,,4
https://immovlan.be/en/detail/apartment/for-sale/2260/westerlo/rbv35185,2260,Westerlo,Apartment,apartment,235000,for sale,1,73,,,,1,,1,,,2,,4
https://immovlan.be/en/detail/apartment/for-sale/1785/merchtem/rbv28663,1785,Merchtem,Apartment,apartment,248000,for sale,1,58,,0,,1,35,0,,,2,,1
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd91331,1050,Elsene,Apartment,apartment,1290000,for sale,4,243,,0,,1,75,0,,,2,,4
https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd88940,1000,Brussels,Apartment,apartment,550000,for sale,2,130,2,0,,1,10,0,,,,0,1
https://immovlan.be/en/detail/apartment/for-sale/1120/neder-over-heembeek/vbd64936,1120,Neder-Over-Heembeek,Apartment,apartment,285000,for sale,1,73,2,,,1,9,1,,,3,0,4
https://immovlan.be/en/detail/residence/for-sale/9600/ronse/rbv36740,9600,Ronse,House,residence,358500,for sale,6,235,2,0,,1,32,1,40,418,3,0,1
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbc56749,1050,Elsene,Apartment,apartment,1500000,for sale,3,274,0,,0,1,,0,,,2,,2
https://immovlan.be/en/detail/apartment/for-sale/1332/genval/vbd53477,1332,Genval,Apartment,apartment,150000,for sale,1,64,,0,,1,9,0,,,3,,0
https://immovlan.be/en/detail/residence/for-sale/3000/leuven/rbv24691,3000,Leuven,House,residence,695000,for sale,3,151,,,,1,40,1,,270,,,
https://immovlan.be/en/detail/residence/for-sale/6747/meix-le-tige/vbd75700,6747,Meix-le-Tige,House,residence,530000,for sale,5,225,2,,,1,,1,,990,4,,1
https://immovlan.be/en/detail/residence/for-sale/4451/voroux-lez-liers/vbd87919,4451,Voroux-lez-Liers,House,residence,450000,for sale,3,172,,,,1,,1,,,3,,2
https://immovlan.be/en/detail/residence/for-sale/8710/wielsbeke/rbv25858,8710,Wielsbeke,House,residence,414000,for sale,3,180,2,0,,1,,1,,104,2,0,4
https://immovlan.be/en/detail/villa/for-sale/1380/lasne/rbu65815,1380,Lasne,House,villa,895000,for sale,4,220,2,0,1,1,250,1,1800,2283,4,1,1
https://immovlan.be/en/detail/apartment/for-sale/8430/middelkerke/rbv34924,8430,Middelkerke,Apartment,apartment,205000,for sale,2,60,,1,,1,,1,,,,,0
https://immovlan.be/en/detail/apartment/for-sale/8620/nieuwpoort/rbu29621,8620,Nieuwpoort,Apartment,apartment,509510,for sale,2,101,,,,1,,1,,,,,4
https://immovlan.be/en/detail/residence/for-sale/2845/niel/rbv28650,2845,Niel,House,residence,290000,for sale,5,,,,,1,,1,,250,2,,
https://immovlan.be/en/detail/villa/for-sale/1410/waterloo/vbd64615,1410,Waterloo,House,villa,595000,for sale,3,140,,,,1,26,1,800,939,4,1,1
https://immovlan.be/en/detail/residence/for-sale/5580/rochefort/vbd54375,5580,Rochefort,House,residence,379000,for sale,3,184,3,0,,1,19,1,1134,1134,4,0,1
https://immovlan.be/en/detail/residence/for-sale/5651/thy-le-chateau/vbd69002,5651,Thy-le-Château,House,residence,249900,for sale,2,85,,0,,1,20,1,50,50,3,,1
https://immovlan.be/en/detail/villa/for-sale/6640/vaux-sur-sure/vbc83130,6640,Vaux-sur-Sûre,House,villa,500000,for sale,4,,,0,,1,,1,,,4,1,1
https://immovlan.be/en/detail/residence/for-sale/5680/doische/vbd88420,5680,Doische,House,residence,348844,for sale,3,179,,,,,,1,,750,3,,4
https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vbd47082,1030,Schaarbeek,Apartment,apartment,179000,for sale,2,73,,,,0,,0,,,2,,
https://immovlan.be/en/detail/apartment/for-sale/1360/perwez/vbd58129,1360,Perwez,Apartment,apartment,451500,for sale,3,146,,0,,1,17,1,461,,,,4
https://immovlan.be/en/detail/apartment/for-sale/6001/marcinelle/vbd75253,6001,Marcinelle,Apartment,apartment,97500,for sale,2,81,1,0,,0,,0,,,2,0,1
https://immovlan.be/en/detail/residence/for-sale/9041/oostakker/vbd91168,9041,Oostakker,House,residence,310000,for sale,4,248,3,0,,1,52,0,,174,2,0,0
https://immovlan.be/en/detail/apartment/for-sale/3580/beringen/rbu45300,3580,Beringen,Apartment,apartment,319000,for sale,2,145,2,,,1,,1,,,,,2
https://immovlan.be/en/detail/residence/for-sale/1040/etterbeek/vbd83461,1040,Etterbeek,House,residence,520000,for sale,5,235,,0,,1,10,0,,,2,0,0
https://immovlan.be/en/detail/apartment/for-sale/1090/jette/vbc29476,1090,Jette,Apartment,apartment,299000,for sale,3,109,2,0,,1,8,,,,2,0,1
https://immovlan.be/en/detail/villa/for-sale/4845/jalhay/vwd16662,4845,Jalhay,House,villa,320000,for sale,2,155,3,,1,,,1,646,22,4,0,0
https://immovlan.be/en/detail/residence/for-sale/4730/raeren/vbd86027,4730,Raeren,House,residence,375000,for sale,2,160,,,,1,,1,2019,,,,
https://immovlan.be/en/detail/residence/for-sale/9000/gent/rbu29038,9000,Gent,House,residence,459000,for sale,2,98,,,,1,13,1,,111,2,,4
https://immovlan.be/en/detail/residence/for-sale/3740/beverst/rbv28647,3740,Beverst,House,residence,415000,for sale,3,141,,,,1,28,1,,445,3,1,
https://immovlan.be/en/detail/apartment/for-sale/1080/sint-jans-molenbeek/vbd92938,1080,Sint-Jans-Molenbeek,Apartment,apartment,390000,for sale,2,91,2,,,1,8,0,,,2,,4
https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbd92682,1200,Sint-Lambrechts-Woluwe,Apartment,apartment,670000,for sale,2,123,,,0,1,13,1,,,2,,4
https://immovlan.be/en/detail/apartment/for-sale/4300/waremme/vbd82856,4300,Waremme,Apartment,apartment,189000,for sale,2,99,,0,,1,3,0,,,,,
https://immovlan.be/en/detail/duplex/for-sale/4650/herve/vbd91453,4650,Herve,Apartment,duplex,209000,for sale,2,83,,0,,1,,0,,,,0,2
https://immovlan.be/en/detail/residence/for-sale/6740/etalle/vbd75697,6740,Étalle,House,residence,375000,for sale,3,136,3,,,1,,1,,1820,2,,1
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd70457,1050,Elsene,Apartment,apartment,639000,for sale,2,150,2,0,,1,32,0,,,2,0,1
https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbd85421,1200,Sint-Lambrechts-Woluwe,Apartment,apartment,517000,for sale,2,104,,,0,1,4,0,,,2,,4
https://immovlan.be/en/detail/apartment/for-sale/9150/kruibeke/rbu68678,9150,Kruibeke,Apartment,apartment,262000,for sale,2,63,,0,,1,6,0,,,2,,2
https://immovlan.be/en/detail/ground-floor/for-sale/1400/nivelles/vbd37659,1400,Nivelles,Apartment,ground-floor,298000,for sale,2,106,3,0,,1,,,,,,0,2
https://immovlan.be/en/detail/duplex/for-sale/1050/elsene/vbd91133,1050,Elsene,Apartment,duplex,2900000,for sale,4,480,2,0,,1,15,1,,,,0,2
https://immovlan.be/en/detail/apartment/for-sale/8380/zeebrugge/rwc41779,8380,Zeebrugge,Apartment,apartment,469000,for sale,2,100,3,,,1,,,,,2,,2
https://immovlan.be/en/detail/residence/for-sale/4557/tinlot/vbd91738,4557,Tinlot,House,residence,249000,for sale,3,153,3,0,,1,26,1,26,70,2,0,1
https://immovlan.be/en/detail/residence/for-sale/1430/rebecq/vbd87561,1430,Rebecq,House,residence,440000,for sale,12,396,3,,,1,,1,,763,2,0,1
https://immovlan.be/en/detail/ground-floor/for-sale/1040/etterbeek/vba20289,1040,Etterbeek,Apartment,ground-floor,595000,for sale,2,,,0,,1,,1,36,,2,,4
https://immovlan.be/en/detail/duplex/for-sale/5640/mettet/vbd71521,5640,Mettet,Apartment,duplex,185000,for sale,2,100,3,0,,1,16,1,150,,3,0,1
https://immovlan.be/en/detail/residence/for-sale/6200/chatelet/vbd80416,6200,Châtelet,House,residence,229000,for sale,5,232,3,0,,1,,1,110,260,2,0,1
https://immovlan.be/en/detail/residence/for-sale/6180/courcelles/vbd51823,6180,Courcelles,House,residence,59000,for sale,1,60,,,,,,1,350,406,2,,
https://immovlan.be/en/detail/residence/for-sale/1490/court-saint-etienne/vbd52123,1490,Court-Saint-Étienne,House,residence,445000,for sale,4,180,2,0,1,1,35,1,578,578,4,0,2
https://immovlan.be/en/detail/residence/for-sale/1950/kraainem/vbd93422,1950,Kraainem,House,residence,1595000,for sale,4,400,3,0,,1,70,1,800,1231,4,,2
https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd44717,1000,Brussels,Apartment,apartment,190000,for sale,1,57,,,,0,,0,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1500/halle/rbv28958,1500,Halle,Apartment,apartment,255000,for sale,2,83,,0,,1,4,0,,,2,,1
https://immovlan.be/en/detail/loft/for-sale/1070/anderlecht/vbd18077,1070,Anderlecht,Apartment,loft,395000,for sale,2,180,2,0,,0,,0,,,2,0,1
https://immovlan.be/en/detail/residence/for-sale/1090/jette/vbd87744,1090,Jette,House,residence,495000,for sale,5,375,,0,,1,30,1,200,300,2,,0
https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vbd39538,1030,Schaarbeek,Apartment,apartment,375000,for sale,3,131,,0,0,1,16,1,50,,,,1
https://immovlan.be/en/detail/apartment/for-sale/7700/mouscron/vbd91541,7700,Mouscron,Apartment,apartment,243000,for sale,1,66,3,0,,1,67,0,,,2,0,4
https://immovlan.be/en/detail/residence/for-sale/9000/gent/rbv10763,9000,Gent,House,residence,399000,for sale,3,132,,,,1,,1,,94,2,,3
https://immovlan.be/en/detail/apartment/for-sale/1400/nivelles/vbd93709,1400,Nivelles,Apartment,apartment,160000,for sale,2,86,,,,1,,1,,,3,,1
https://immovlan.be/en/detail/apartment/for-sale/1210/sint-joost-ten-node/vbd33391,1210,Sint-Joost-ten-Node,Apartment,apartment,365000,for sale,2,121,2,,,1,4,,,,3,0,1
https://immovlan.be/en/detail/duplex/for-sale/3550/heusden-zolder/rbv33839,3550,Heusden-Zolder,Apartment,duplex,365000,for sale,2,162,,0,,1,,1,,,3,,4
https://immovlan.be/en/detail/studio/for-sale/1120/neder-over-heembeek/vbd76179,1120,Neder-Over-Heembeek,Apartment,studio,130000,for sale,0,40,3,0,,1,2,0,,,3,,0
https://immovlan.be/en/detail/residence/for-sale/5660/couvin/vbd71686,5660,Couvin,House,residence,849000,for sale,7,490,2,0,,1,250,1,6500,8151,4,1,3
https://immovlan.be/en/detail/apartment/for-sale/1020/laken/vbd04085,1020,Laken,Apartment,apartment,224000,for sale,2,70,3,0,,1,,0,,,2,0,1
https://immovlan.be/en/detail/duplex/for-sale/1020/laken/vbd91569,1020,Laken,Apartment,duplex,390000,for sale,3,133,,0,,1,11,0,,,2,0,4
https://immovlan.be/en/detail/residence/for-sale/6464/bourlers/vbd39813,6464,Bourlers,House,residence,97000,for sale,2,120,,,,1,10,1,145,230,2,,1
https://immovlan.be/en/detail/residence/for-sale/1350/orp-le-grand/rbu33011,1350,Orp-le-Grand,House,residence,376823,for sale,3,195,,,,0,,1,291,384,2,,4
https://immovlan.be/en/detail/residence/for-sale/9700/ename/rbv30579,9700,Ename,House,residence,275000,for sale,2,120,3,1,,0,,0,,90,2,0,1
https://immovlan.be/en/detail/penthouse/for-sale/1060/sint-gillis/vbd51808,1060,Sint-Gillis,Apartment,penthouse,215000,for sale,1,75,,0,,0,,0,,,2,,0
https://immovlan.be/en/detail/residence/for-sale/5340/faulx-les-tombes/vbd61783,5340,Faulx-les-Tombes,House,residence,396551,for sale,3,184,,,,,,1,,715,4,,4
https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbv31432,9000,Gent,Apartment,apartment,391000,for sale,2,99,2,0,,1,23,1,,,2,0,4
https://immovlan.be/en/detail/residence/for-sale/1370/jodoigne/vbd88440,1370,Jodoigne,House,residence,225000,for sale,2,90,3,0,,1,20,1,,398,2,0,2
https://immovlan.be/en/detail/studio/for-sale/1020/laken/vbd60621,1020,Laken,Apartment,studio,235000,for sale,0,47,2,,,1,4,1,,,3,0,4
https://immovlan.be/en/detail/residence/for-sale/1390/grez-doiceau/vbd44491,1390,Grez-Doiceau,House,residence,349000,for sale,3,130,,0,,1,55,1,969,1245,3,,
https://immovlan.be/en/detail/residence/for-sale/9620/zottegem/rbv29996,9620,Zottegem,House,residence,315000,for sale,3,102,,,,0,,1,,50,2,,2
https://immovlan.be/en/detail/residence/for-sale/5060/tamines/vbd84378,5060,Tamines,House,residence,145000,for sale,3,217,,0,,1,,1,,,3,,
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd87055,1050,Elsene,Apartment,apartment,350000,for sale,1,70,,,,1,6,0,,,2,,3
https://immovlan.be/en/detail/villa/for-sale/1420/braine-l-alleud/vbd17143,1420,Braine-l,House,villa,2595000,for sale,5,400,2,0,,1,120,1,4000,5007,4,1,2
https://immovlan.be/en/detail/villa/for-sale/1480/tubize/vbc78987,1480,Tubize,House,villa,450000,for sale,4,200,3,0,,1,28,1,770,957,4,0,2
https://immovlan.be/en/detail/mixed-building/for-sale/6001/marcinelle/vbd91052,6001,Marcinelle,House,mixed-building,295000,for sale,3,150,,0,,0,,0,,,3,,1
https://immovlan.be/en/detail/residence/for-sale/3520/zonhoven/rbu99250,3520,Zonhoven,House,residence,275000,for sale,3,177,,0,,1,,1,,766,3,,0
https://immovlan.be/en/detail/residence/for-sale/3890/gingelom/rbv27282,3890,Gingelom,House,residence,365000,for sale,2,188,,,,1,120,1,,1140,3,,
https://immovlan.be/en/detail/apartment/for-sale/6791/athus/vbd91144,6791,Athus,Apartment,apartment,548000,for sale,7,300,,,,1,,1,30,,2,0,1
https://immovlan.be/en/detail/residence/for-sale/8760/meulebeke/rbv34322,8760,Meulebeke,House,residence,,for sale,,,,,,0,,1,,,,,
https://immovlan.be/en/detail/residence/for-sale/1400/nivelles/vbd93766,1400,Nivelles,House,residence,275000,for sale,4,,,,,,,,,120,3,,
https://immovlan.be/en/detail/duplex/for-sale/6730/tintigny/vbd75681,6730,Tintigny,Apartment,duplex,140000,for sale,3,91,3,0,,0,,0,,,,,1
https://immovlan.be/en/detail/studio/for-sale/1200/sint-lambrechts-woluwe/vbd88060,1200,Sint-Lambrechts-Woluwe,Apartment,studio,214000,for sale,0,44,2,0,,0,,1,,,,0,4
https://immovlan.be/en/detail/residence/for-sale/8490/zerkegem/rbv36823,8490,Zerkegem,House,residence,240000,for sale,3,172,,,,0,,1,,442,3,,0
https://immovlan.be/en/detail/residence/for-sale/2990/wuustwezel/rbv36818,2990,Wuustwezel,House,residence,599000,for sale,3,209,,0,,1,40,1,,1290,4,,1
https://immovlan.be/en/detail/apartment/for-sale/9041/oostakker/rbv38584,9041,Oostakker,Apartment,apartment,269000,for sale,1,60,2,0,,1,6,1,,,2,0,4
https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd92473,1000,Brussels,Apartment,apartment,450000,for sale,3,120,3,0,,1,3,0,,,2,0,1
https://immovlan.be/en/detail/residence/for-sale/5000/namur/vbd91134,5000,Namur,House,residence,209000,for sale,2,100,,0,,1,8,1,54,121,2,0,3
https://immovlan.be/en/detail/duplex/for-sale/3020/herent/rbv37833,3020,Herent,Apartment,duplex,359000,for sale,2,100,,0,,1,8,0,,,3,,
https://immovlan.be/en/detail/apartment/for-sale/6000/charleroi/vbd61756,6000,Charleroi,Apartment,apartment,95000,for sale,2,110,1,0,,1,,0,,,2,0,0
